[159284.0, 362.0, 132.0, 5.0, 6.0, 1201.0, 129.0, 1239.0, 0.33333333333333337]
[172516.0, 167.0, 149.0, 1.0, 10.0, 897.0, 123.0, 1374.0, 0.4]
[164387.0, 290.0, 132.0, 2.0, 9.0, 1181.0, 104.0, 1155.0, 0.3055555555555556]
[172770.0, 160.0, 149.0, 1.0, 10.0, 867.0, 122.0, 1377.0, 0.42500000000000004]
[159284.0, 362.0, 132.0, 5.0, 6.0, 1201.0, 129.0, 1239.0, 0.33333333333333337]
[167889.0, 157.0, 149.0, 3.0, 10.0, 871.0, 111.0, 1374.0, 0.4]
[169661.0, 189.0, 150.0, 2.0, 9.0, 983.0, 105.0, 1360.0, 0.3055555555555556]
[151908.0, 179.0, 84.0, 3.0, 6.0, 1027.0, 145.0, 1195.0, 0.29166666666666663]
[177036.0, 168.0, 149.0, 1.0, 9.0, 935.0, 97.0, 1352.0, 0.38888888888888884]
[171396.0, 198.0, 160.0, 4.0, 12.0, 865.0, 148.0, 1147.0, 0.5625]
[160507.0, 217.0, 129.0, 5.0, 7.0, 868.0, 144.0, 1228.0, 0.4285714285714286]
[167889.0, 157.0, 149.0, 3.0, 10.0, 871.0, 111.0, 1374.0, 0.4]
[159284.0, 362.0, 132.0, 5.0, 6.0, 1201.0, 129.0, 1239.0, 0.33333333333333337]
[167889.0, 157.0, 149.0, 3.0, 10.0, 871.0, 111.0, 1374.0, 0.4]
[181830.0, 344.0, 168.0, 1.0, 11.0, 1148.0, 158.0, 1352.0, 0.5227272727272727]
[170006.0, 262.0, 117.0, 2.0, 9.0, 1132.0, 143.0, 1118.0, 0.36111111111111116]
[155575.0, 251.0, 165.0, 3.0, 7.0, 1107.0, 127.0, 1152.0, 0.3571428571428571]
[168814.0, 165.0, 149.0, 3.0, 9.0, 883.0, 101.0, 1384.0, 0.36111111111111116]
[162956.0, 345.0, 153.0, 4.0, 5.0, 1151.0, 140.0, 1190.0, 0.25]
[167889.0, 157.0, 149.0, 3.0, 10.0, 871.0, 111.0, 1374.0, 0.4]
[168718.0, 166.0, 150.0, 1.0, 9.0, 948.0, 126.0, 1315.0, 0.36111111111111116]
[173636.0, 160.0, 149.0, 1.0, 10.0, 927.0, 127.0, 1318.0, 0.375]
