161871	167	132	2	7	937	166	1217	0.3571428571428571	
181231	166	157	0	13	932	127	1377	0.5192307692307692	
163874	194	90	3	6	1124	148	1152	0.20833333333333337	
154433	265	121	2	7	1084	159	1299	0.3571428571428571	
172285	189	118	0	10	1093	125	1283	0.35	
161912	202	159	2	8	934	128	1380	0.4375	
171269	214	143	1	8	990	94	1410	0.34375	
159467	159	141	3	6	969	123	1299	0.33333333333333337	
158284	163	143	2	7	949	176	1290	0.3214285714285714	
172379	144	157	1	9	856	145	1351	0.5277777777777778	
159335	291	104	3	7	1083	148	1176	0.25	
149904	395	97	2	5	1263	161	1167	0.30000000000000004	
159774	153	141	3	6	947	123	1307	0.33333333333333337	
