173745	92	134	0	11	893	111	1407	0.5454545454545454	
173745	92	134	0	11	893	111	1407	0.5454545454545454	
165273	74	141	1	9	844	126	1333	0.5	
162133	75	141	1	9	877	114	1277	0.5	
160337	75	145	1	8	891	122	1352	0.5	
158788	74	141	1	7	911	130	1317	0.3928571428571429	
153670	130	136	0	7	1093	155	1209	0.3928571428571429	
147384	96	133	2	5	947	170	1138	0.30000000000000004	
150752	181	130	3	5	1030	155	1249	0.15000000000000002	
136706	195	46	4	4	992	156	1133	0.1875	
